region,fold,selected_family,AQL,AQCR,MAE,RMSE,current_authoritative_qdesn_AQL,cached_pricefm_AQL,delta_AQL_candidate_minus_current,delta_AQL_candidate_minus_pricefm,rhs_tau0,lag_window,depth,units,alpha,rho,input_scale,feature_policy,state_output,selection_source_stage,selected_atom_manifest_path,selected_atom_manifest_sha256,selected_validation_AQL,selected_validation_AQCR,selected_validation_MAE,selected_validation_RMSE,test_evidence_path,test_evidence_sha256,deprecated_R92_method_id,deprecated_R92_AQL,deprecated_R92_source_class,deprecated_R92_experiment_id,deprecated_R92_feature_policy,qdesn_method_id,qdesn_AQL,qdesn_AQCR,qdesn_MAE,qdesn_RMSE,pricefm_AQL,delta_AQL_qdesn_minus_pricefm,delta_AQL_qdesn_minus_deprecated_R92,decision_label,authority_status,authority_basis,authority_transition_rule,selected_on_split,selection_is_validation_only,same_desn_tau0_all_folds_within_region,same_likelihood_family_all_folds_within_region,test_driven_case_mixing_used,R92_case_fallback_used,test_metrics_role,r97_preregistered_performance_gate_passed,registry_mutation_authorized,article_mutation_authorized,joint_model_authorized,mcmc_authorized
HR,1,exal,13.75939352877943,0.0021412037037037,32.05783983737287,46.25689609716475,7.124005922071876,8.691007453696567,6.635387606707554,5.068386075082863,0.0001,168,3,"[96,64,48]",0.25,0.9,0.2,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/HR/pricefm_stage_r97_selected_atom_manifest.csv,0ef31b702732d75c9878b7b0b75efc2ce4a1c4c948552e1347997c39320f0ca6,14.177370509701234,0.0061902322404371,33.54098217111658,59.2652224056021,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=HR/fold=1/score/test_metric.csv,ba2d1bdf0600ff6a942ffb6c3ee1e1278de0f3a1fe6aaf92c2631d98365db04b,qdesn_exal_rhs_ns_exact_chunked,7.124005922071876,current_r3q,covm_hr_f1_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,13.75939352877943,0.0021412037037037,32.05783983737287,46.25689609716475,8.691007453696567,5.068386075082863,6.635387606707554,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
HR,2,exal,16.144769299033385,0.0752597109304426,40.94909130219511,58.67855485774916,9.416938795578552,12.05168368717721,6.7278305034548325,4.093085611856175,0.0001,168,3,"[96,64,48]",0.25,0.9,0.2,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/HR/pricefm_stage_r97_selected_atom_manifest.csv,0ef31b702732d75c9878b7b0b75efc2ce4a1c4c948552e1347997c39320f0ca6,9.23907255070134,0.0051938657407407,23.191738285142723,33.92465077128944,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=HR/fold=2/score/test_metric.csv,9ff7b860eb4df9a78497d79711b28a974ac194c2ec77e0eae02e3913f01606b2,qdesn_exal_rhs_ns_exact_chunked,9.416938795578552,current_r3q,covm_hr_f2_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,16.144769299033385,0.0752597109304426,40.94909130219511,58.67855485774916,12.05168368717721,4.093085611856175,6.7278305034548325,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
HR,3,exal,12.815914747045548,0.0121954690346083,31.57588367625544,41.32595457529308,9.95242512200148,8.529764999237905,2.863489625044066,4.286149747807642,0.0001,168,3,"[96,64,48]",0.25,0.9,0.2,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/HR/pricefm_stage_r97_selected_atom_manifest.csv,0ef31b702732d75c9878b7b0b75efc2ce4a1c4c948552e1347997c39320f0ca6,11.17373251304803,0.0220613143631436,28.15313382526601,40.37030070751606,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=HR/fold=3/score/test_metric.csv,8a60e4410d7f04ecbb65340dba00e05d75b7f8c41431e82a92f197c2774a728b,qdesn_al_rhs_ns_exact_chunked,9.95242512200148,current_r3q,covm_hr_f3_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,12.815914747045548,0.0121954690346083,31.57588367625544,41.32595457529308,8.529764999237905,4.286149747807643,2.8634896250440676,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
HU,1,al,9.449983720529996,0.0150318287037037,23.332404583859272,34.528577866111675,7.871386186505393,8.500269904729523,1.5785975340246037,0.9497138158004734,0.0001,168,3,"[80,80,80]",0.35,0.95,0.25,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/HU/pricefm_stage_r97_selected_atom_manifest.csv,816ae3f47db4a2f13fde92ee5090d54ee0133fa90089c1a25adfd20f0ec5a728,13.450871377300953,0.0073855874316939,32.23864424917214,67.5445466299275,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=HU/fold=1/score/test_metric.csv,e4d846c96d75e3b26ae1b5813ed0a921e3608a472585463b00ee0e9ad83fb3ed,qdesn_exal_rhs_ns_exact_chunked,7.871386186505393,stage_m,stageh_hu_f1_graphd2_input_low_seedrob20260625,graph_khop,qdesn_al_rhs_ns_r98_region_frozen,9.449983720529996,0.0150318287037037,23.332404583859272,34.528577866111675,8.500269904729523,0.9497138158004734,1.5785975340246035,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
HU,2,al,11.938826706983376,0.0677365627822945,29.459804244795425,41.35054422313552,8.68414129014653,7.322209389048813,3.254685416836848,4.616617317934565,0.0001,168,3,"[80,80,80]",0.35,0.95,0.25,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/HU/pricefm_stage_r97_selected_atom_manifest.csv,816ae3f47db4a2f13fde92ee5090d54ee0133fa90089c1a25adfd20f0ec5a728,9.299657896152423,0.0347077546296296,22.97520901495372,34.42261495607599,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=HU/fold=2/score/test_metric.csv,8e86b3da293df9956b11d9d1db28a6308c8eccc20b59d712558533759cb7a1f1,qdesn_exal_rhs_ns_exact_chunked,8.68414129014653,stage_m,stageg_hu_f2_graphd1_d3_compact_seedrob20260618,graph_khop,qdesn_al_rhs_ns_r98_region_frozen,11.938826706983376,0.0677365627822945,29.459804244795425,41.35054422313552,7.322209389048813,4.616617317934563,3.254685416836846,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
HU,3,al,12.282675602968087,0.0204633424408014,25.266076805568755,44.171142798927534,8.853840035894729,8.545043006069651,3.4288355670733583,3.737632596898436,0.0001,168,3,"[80,80,80]",0.35,0.95,0.25,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/HU/pricefm_stage_r97_selected_atom_manifest.csv,816ae3f47db4a2f13fde92ee5090d54ee0133fa90089c1a25adfd20f0ec5a728,10.492291313213618,0.0424853206865402,26.474867445895363,37.87785008576323,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=HU/fold=3/score/test_metric.csv,857038875d0a921e343a5363b48712d15e9d6bcc796b14cc6751028692db06a3,qdesn_exal_rhs_ns_exact_chunked,8.853840035894729,stage_m,stagef_hu_f3_graphd2_alpha_lo_seedrob20260618,graph_khop,qdesn_al_rhs_ns_r98_region_frozen,12.282675602968087,0.0204633424408014,25.266076805568755,44.171142798927534,8.545043006069651,3.737632596898436,3.4288355670733583,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CALA,1,exal,4.938160957026656,0.0337384259259259,12.120073399900752,17.6174324962225,6.732704491093766,6.44544640392959,-1.7945435340671096,-1.5072854469029338,0.001,168,3,"[80,80,80]",0.25,0.95,0.2,graph_khop,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CALA/pricefm_stage_r97_selected_atom_manifest.csv,64b7ee57ffae614eaf4eff1d639410c354c210bde0c2053eb9592e755f044250,5.024768610125501,0.0144865664845173,12.453831419108049,17.546017845427002,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CALA/fold=1/score/test_metric.csv,dd52d6cc07dbd0398e0a698f0a89c094ae55f542b483bed73a763c4130113f8c,qdesn_al_rhs_ns_exact_chunked,6.732704491093766,current_r3q,covm_itcala_f1_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,4.938160957026656,0.0337384259259259,12.120073399900752,17.6174324962225,6.44544640392959,-1.5072854469029338,-1.7945435340671096,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CALA,2,exal,5.083441565537607,0.0216943315266486,12.42599706564109,18.52967481055061,5.636662454293292,5.234290706875307,-0.5532208887556855,-0.1508491413377006,0.001,168,3,"[80,80,80]",0.25,0.95,0.2,graph_khop,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CALA/pricefm_stage_r97_selected_atom_manifest.csv,64b7ee57ffae614eaf4eff1d639410c354c210bde0c2053eb9592e755f044250,4.741631935888477,0.0325086805555555,11.604999451967467,17.214076130586232,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CALA/fold=2/score/test_metric.csv,b34d61cd94c520eb297f428121f5fc9fbf79bd5bc00185ebcd99275bc3adf1d4,qdesn_al_rhs_ns_exact_chunked,5.636662454293292,current_r3q,covm_itcala_f2_target_d2_n080x080_s035,target_only,qdesn_exal_rhs_ns_r98_region_frozen,5.083441565537607,0.0216943315266486,12.42599706564109,18.52967481055061,5.234290706875307,-0.15084914133770067,-0.5532208887556855,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CALA,3,exal,4.870373964533954,0.0185137750455373,11.957215874781562,17.139859977899075,5.422361012169061,4.954955435837609,-0.551987047635107,-0.0845814713036547,0.001,168,3,"[80,80,80]",0.25,0.95,0.2,graph_khop,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CALA/pricefm_stage_r97_selected_atom_manifest.csv,64b7ee57ffae614eaf4eff1d639410c354c210bde0c2053eb9592e755f044250,5.004509974324297,0.0138606594399277,12.244274782033582,18.64351315182884,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CALA/fold=3/score/test_metric.csv,6c33a4a71b77e853287d61f14e65f211279346743f3a28bbcb6280845a733427,qdesn_exal_rhs_ns_exact_chunked,5.422361012169061,current_r3q,covm_itcala_f3_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,4.870373964533954,0.0185137750455373,11.957215874781562,17.139859977899075,4.954955435837609,-0.08458147130365479,-0.551987047635107,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CNOR,1,exal,6.964620531552234,0.1758969907407407,12.253436746991513,16.45663316780504,4.692526808201997,5.940015534943226,2.2720937233502374,1.0246049966090078,0.01,96,1,[64],0.5,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CNOR/pricefm_stage_r97_selected_atom_manifest.csv,b1e4d8b0cf4718b1e971b601fbc3f051b72b8497eb3bb329bc5353812d0a6144,4.316254727684372,0.0008680555555555,10.609434024361136,15.269654006067569,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CNOR/fold=1/score/test_metric.csv,b419120b04418334db65a649c56df5ceca1ceac424b37137cb056960a8d4946b,qdesn_exal_rhs_ns_exact_chunked,4.692526808201997,current_r3q,r3_itcnor_f1_spread_center_seed20260704,graph_neighbor_spread_summary,qdesn_exal_rhs_ns_r98_region_frozen,6.964620531552234,0.1758969907407407,12.253436746991513,16.45663316780504,5.940015534943226,1.0246049966090078,2.2720937233502374,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CNOR,2,exal,5.704643453250919,0.1199186991869918,12.211832851263562,16.778525348902676,4.810840436860763,5.162117952357158,0.893803016390156,0.5425255008937615,0.01,96,1,[64],0.5,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CNOR/pricefm_stage_r97_selected_atom_manifest.csv,b1e4d8b0cf4718b1e971b601fbc3f051b72b8497eb3bb329bc5353812d0a6144,6.426381105840621,0.1686342592592592,12.203470644718262,16.522494234127937,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CNOR/fold=2/score/test_metric.csv,0fa343fc98ff5241dc80a059c750e17a54b40b3d03c641ff2b3e90f5ce0d88d7,qdesn_exal_rhs_ns_exact_chunked,4.810840436860763,current_r3q,covm_itcnor_f2_target_d2_n080x080_s035,target_only,qdesn_exal_rhs_ns_r98_region_frozen,5.704643453250919,0.1199186991869918,12.211832851263562,16.778525348902676,5.162117952357158,0.5425255008937615,0.893803016390156,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CNOR,3,exal,4.73095766444396,0.0035576047358834,12.185002821964176,16.272856695010354,4.487073348573037,4.713653306227151,0.2438843158709227,0.0173043582168084,0.01,96,1,[64],0.5,0.82,0.15,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CNOR/pricefm_stage_r97_selected_atom_manifest.csv,b1e4d8b0cf4718b1e971b601fbc3f051b72b8497eb3bb329bc5353812d0a6144,4.581775886423895,0.0101626016260162,11.279639063180928,16.048130018277874,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CNOR/fold=3/score/test_metric.csv,da8b6c23a50ec012cb48eece9d4c6fc5a96610064a22394accd30a3984ea269a,qdesn_exal_rhs_ns_exact_chunked,4.487073348573037,current_r3q,covm_itcnor_f3_target_d1_n120_s025,target_only,qdesn_exal_rhs_ns_r98_region_frozen,4.73095766444396,0.0035576047358834,12.185002821964176,16.272856695010354,4.713653306227151,0.017304358216809312,0.24388431587092363,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CSUD,1,exal,5.182566343903774,0.0079427083333333,12.787423948744015,17.107867095682284,5.128550921544743,5.527036489485727,0.054015422359031,-0.344470145581953,0.001,240,2,"[80,80]",0.35,0.9,0.25,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CSUD/pricefm_stage_r97_selected_atom_manifest.csv,3d20880795b10aaf8b83664b9f3bbca5091ab99ce418fc1484d744406211815e,4.56077740209952,0.0033441484517304,11.20885659259918,16.01383654500035,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CSUD/fold=1/score/test_metric.csv,85c535e290d52a6a19007fdbb46ead6a5b45cacf5fafca3de3516e7b5520016c,qdesn_exal_rhs_ns_exact_chunked,5.128550921544743,current_r3q,covm_itcsud_f1_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,5.182566343903774,0.0079427083333333,12.787423948744015,17.107867095682284,5.527036489485727,-0.344470145581953,0.05401542235903101,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CSUD,2,exal,5.166952178917475,0.010670731707317,12.773794951086694,17.264040409919243,5.109183637667177,5.972730614439017,0.0577685412502981,-0.8057784355215425,0.001,240,2,"[80,80]",0.35,0.9,0.25,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CSUD/pricefm_stage_r97_selected_atom_manifest.csv,3d20880795b10aaf8b83664b9f3bbca5091ab99ce418fc1484d744406211815e,4.8742463321525,0.0055700231481481,12.084381999186478,16.346905576663605,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CSUD/fold=2/score/test_metric.csv,900a577586553f47616f9417fdeee52d58155d285ea8b3ae7f1ff4ad6e608357,qdesn_exal_rhs_ns_exact_chunked,5.109183637667177,current_r3q,covm_itcsud_f2_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,5.166952178917475,0.010670731707317,12.773794951086694,17.264040409919243,5.972730614439017,-0.8057784355215425,0.05776854125029818,qdesn_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
IT_CSUD,3,exal,5.439673132667864,0.0021914845173041,13.441460178002224,17.483199442850314,4.792006994791191,4.128051833548688,0.6476661378766728,1.3116212991191762,0.001,240,2,"[80,80]",0.35,0.9,0.25,target_only,final_layer,R97,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/region_closeouts/IT_CSUD/pricefm_stage_r97_selected_atom_manifest.csv,3d20880795b10aaf8b83664b9f3bbca5091ab99ce418fc1484d744406211815e,4.888098959688708,0.0020748644986449,12.09590750407034,16.719964714213617,/data/jaguir26/local/src/Article-Q-DESN/application/data_local/pricefm/campaigns/pricefm_stage_r97_global_region_frozen_campaign_20260908/global_scoring/runs/region=IT_CSUD/fold=3/score/test_metric.csv,dfc45f109fffde5bf760c72bd536be219581b73cf414da051d4b1cebfbb02d3c,qdesn_exal_rhs_ns_exact_chunked,4.792006994791191,current_r3q,covm_itcsud_f3_graphsum_g1_d1_n120_s035,graph_summary_mean,qdesn_exal_rhs_ns_r98_region_frozen,5.439673132667864,0.0021914845173041,13.441460178002224,17.483199442850314,4.128051833548688,1.3116212991191762,0.6476661378766728,pricefm_wins,R98_coordinator_ready_not_integrated,prospective_region_frozen_validation_only_protocol,complete_114_case_replacement_regardless_of_performance,fold1_train_internal_temporal_validation_and_fold1_outer_validation,True,True,True,False,False,audit_and_reporting_only,False,False,False,False,False
